opportunity_id,machine,timestamp,original_direction,counter_direction,setup,reasonKey,grade,signal_price,atr,original_hit_1R,original_hit_1R_at_min,counter_mfe_R_5m,counter_mae_R_5m,counter_mfe_R_10m,counter_mae_R_10m,counter_mfe_R_15m,counter_mae_R_15m,counter_mfe_R_30m,counter_mae_R_30m,counter_mfe_R_60m,counter_mae_R_60m,counter_time_to_+0.2R_min,counter_time_to_+0.3R_min,counter_time_to_+0.5R_min,counter_time_to_-0.2R_min,counter_time_to_-0.3R_min,counter_time_to_-0.5R_min,sequence_0.2R_vs_0.2R,sequence_0.3R_vs_0.3R,sequence_0.5R_vs_0.5R,counter_max_MFE_R,counter_max_MAE_R,execution_note
MAC_20260708173017_SELL_TREND_PULLBACK,MAC,2026.07.08 17:30:17,SELL,BUY,TREND_PULLBACK,CALIBRATED_ENTRY_QUALITY,B,4060.6,8.4,N,,0.0,0.692,0.0,1.172,0.0,1.232,0.0,1.232,0.0,1.772,,,,5,5,5,STOP_FIRST,STOP_FIRST,STOP_FIRST,0.0,1.772,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260708173517_SELL_TREND_PULLBACK,MAC,2026.07.08 17:35:17,SELL,BUY,TREND_PULLBACK,TREND-CONTINUATION MODE,A,4054.83,8.5,N,,0.0,0.412,0.0,0.948,0.0,0.948,0.0,0.948,0.0,1.48,,,,5,5,10,STOP_FIRST,STOP_FIRST,STOP_FIRST,0.0,1.48,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260708174517_SELL_BREAKOUT,MAC,2026.07.08 17:45:17,SELL,BUY,BREAKOUT,TREND-CONTINUATION MODE,A,4035.52,8.82,N,,0.0,0.036,0.408,0.036,0.408,0.036,0.408,0.16,0.408,0.548,10,10,,60,60,60,TARGET_FIRST,TARGET_FIRST,STOP_FIRST,0.408,0.548,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260708175019_SELL_SQUEEZE_RELEASE,MAC,2026.07.08 17:50:19,SELL,BUY,SQUEEZE_RELEASE,TREND-CONTINUATION MODE,B,4034.83,8.73,N,,0.444,0.0,0.444,0.0,0.444,0.132,0.444,0.264,0.444,0.524,5,5,,30,60,60,TARGET_FIRST,TARGET_FIRST,STOP_FIRST,0.444,0.524,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260708180019_SELL_SQUEEZE_RELEASE,MAC,2026.07.08 18:00:19,SELL,BUY,SQUEEZE_RELEASE,BAD-LOCATION BLOCK,A,4037.75,8.56,N,,0.044,0.0,0.044,0.268,0.044,0.316,0.044,0.672,0.044,0.672,,,,10,15,30,STOP_FIRST,STOP_FIRST,STOP_FIRST,0.044,0.672,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260708181818_SELL_SQUEEZE_RELEASE,MAC,2026.07.08 18:18:18,SELL,BUY,SQUEEZE_RELEASE,STI_REENTRY_WAIT ,A,4032.42,8.91,N,,0.0,0.152,0.0,0.152,0.0,0.404,0.032,0.404,,,,,,15,15,,STOP_FIRST,STOP_FIRST,NEITHER_5-60m,0.032,0.404,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260708183018_SELL_TREND_PULLBACK,MAC,2026.07.08 18:30:18,SELL,BUY,TREND_PULLBACK,Personality mismatch,PERSONALITY,4029.05,8.72,N,,0.0,0.26,0.084,0.26,0.164,0.26,0.368,0.26,,,30,30,,5,,,STOP_FIRST,TARGET_FIRST,NEITHER_5-60m,0.368,0.26,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260708194441_SELL_TREND_PULLBACK,MAC,2026.07.08 19:44:41,SELL,BUY,TREND_PULLBACK,CALIBRATED_ENTRY_QUALITY,A,4053.58,5.53,Y,30,0.348,0.0,0.628,0.0,0.696,0.0,1.916,0.0,2.256,0.0,5,5,10,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,2.256,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260708194609_BUY_BREAKOUT,MAC,2026.07.08 19:46:09,BUY,SELL,BREAKOUT,SMC_HARD_CONFLICT,B,4056.46,5.79,N,,0.0,0.404,0.0,0.44,0.0,0.464,0.0,1.632,0.0,1.956,,,,5,5,30,STOP_FIRST,STOP_FIRST,STOP_FIRST,0.0,1.956,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260708194610_BUY_BREAKOUT,MAC,2026.07.08 19:46:10,BUY,SELL,BREAKOUT,SMART-GUARD,SKIP,4056.49,5.79,N,,0.0,0.4,0.0,0.44,0.0,0.464,0.0,1.628,0.0,1.956,,,,5,5,30,STOP_FIRST,STOP_FIRST,STOP_FIRST,0.0,1.956,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260708195004_BUY_BREAKOUT,MAC,2026.07.08 19:50:04,BUY,SELL,BREAKOUT,Personality mismatch,PERSONALITY,4058.41,5.63,N,,0.0,0.316,0.0,0.34,0.0,0.34,0.0,1.54,0.0,1.876,,,,5,5,30,STOP_FIRST,STOP_FIRST,STOP_FIRST,0.0,1.876,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260708214516_BUY_TREND_PULLBACK,MAC,2026.07.08 21:45:16,BUY,SELL,TREND_PULLBACK,Personality mismatch,PERSONALITY,4080.83,5.04,N,,0.0,0.836,0.0,0.836,0.0,0.836,0.0,0.836,0.148,0.836,,,,5,5,5,STOP_FIRST,STOP_FIRST,STOP_FIRST,0.148,0.836,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260708215009_BUY_BREAKOUT,MAC,2026.07.08 21:50:09,BUY,SELL,BREAKOUT,B-GRADE QUALITY BLOCK,B,4091.51,5.68,N,,0.528,0.0,0.624,0.0,0.624,0.0,0.624,0.0,0.884,0.0,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,0.884,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260708215532_BUY_BREAKOUT,MAC,2026.07.08 21:55:32,BUY,SELL,BREAKOUT,Personality mismatch,PERSONALITY,4083.98,6.01,N,,0.092,0.364,0.092,0.364,0.092,0.364,0.092,0.364,0.336,0.364,60,60,,5,5,,STOP_FIRST,STOP_FIRST,NEITHER_5-60m,0.336,0.364,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260708220047_SELL_TREND_PULLBACK,MAC,2026.07.08 22:00:47,SELL,BUY,TREND_PULLBACK,SMART-GUARD,A,4089.57,6.02,N,,0.0,0.144,0.0,0.176,0.0,0.176,0.0,0.192,0.0,0.708,,,,60,60,60,STOP_FIRST,STOP_FIRST,STOP_FIRST,0.0,0.708,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260708230953_SELL_TREND_PULLBACK,MAC,2026.07.08 23:09:53,SELL,BUY,TREND_PULLBACK,SMART-GUARD,A,4079.71,5.02,N,,,,,,,,,,,,,,,,,,NEITHER_5-60m,NEITHER_5-60m,NEITHER_5-60m,,,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260708232225_SELL_TREND_PULLBACK,MAC,2026.07.08 23:22:25,SELL,BUY,TREND_PULLBACK,B-GRADE QUALITY BLOCK,B,4079.71,5.02,N,,0.016,0.0,0.016,0.0,0.016,0.188,0.016,0.324,0.016,0.324,,,,30,30,,STOP_FIRST,STOP_FIRST,NEITHER_5-60m,0.016,0.324,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709010022_SELL_TREND_PULLBACK,MAC,2026.07.09 01:00:22,SELL,BUY,TREND_PULLBACK,SMART-GUARD,A,4076.97,4.38,N,,0.08,0.12,0.08,0.12,0.08,0.12,0.08,0.12,0.204,0.132,60,,,,,,TARGET_FIRST,NEITHER_5-60m,NEITHER_5-60m,0.204,0.132,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709020520_SELL_TREND_PULLBACK,MAC,2026.07.09 02:05:20,SELL,BUY,TREND_PULLBACK,SMART-GUARD,A+,4075.47,3.67,N,,0.14,0.0,0.14,0.0,0.14,0.0,0.164,0.0,0.472,0.252,60,60,,60,,,SIMULTANEOUS_SAME_CHECKPOINT,TARGET_FIRST,NEITHER_5-60m,0.472,0.252,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709022524_SELL_TREND_PULLBACK,MAC,2026.07.09 02:25:24,SELL,BUY,TREND_PULLBACK,B-GRADE QUALITY BLOCK,B,4076.0,2.5,Y,60,0.152,0.052,0.152,0.052,0.152,0.096,0.224,0.456,2.052,0.456,30,60,60,30,30,,SIMULTANEOUS_SAME_CHECKPOINT,STOP_FIRST,TARGET_FIRST,2.052,0.456,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709025003_SELL_TREND_PULLBACK,MAC,2026.07.09 02:50:03,SELL,BUY,TREND_PULLBACK,A+ EVIDENCE DEMOTION,A,4072.59,2.48,Y,15,0.444,0.0,0.776,0.0,1.16,0.0,2.612,0.0,2.612,0.164,5,5,10,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,2.612,0.164,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709030502_BUY_BREAKOUT,MAC,2026.07.09 03:05:02,BUY,SELL,BREAKOUT,SMC_HARD_CONFLICT,B,4079.88,2.82,Y,60,0.08,0.0,0.08,1.272,0.08,1.272,0.328,1.272,1.652,1.272,30,30,60,10,10,10,STOP_FIRST,STOP_FIRST,STOP_FIRST,1.652,1.272,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709030503_BUY_BREAKOUT,MAC,2026.07.09 03:05:03,BUY,SELL,BREAKOUT,NEWS_ENTRY_BLOCKED_POOR_RR,SKIP,4080.0,2.82,Y,60,0.1,0.0,0.1,1.252,0.1,1.252,0.344,1.252,1.668,1.252,30,30,60,10,10,10,STOP_FIRST,STOP_FIRST,STOP_FIRST,1.668,1.252,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709031008_SELL_TREND_PULLBACK,MAC,2026.07.09 03:10:08,SELL,BUY,TREND_PULLBACK,SMART-GUARD,A+,4078.44,3.04,Y,5,1.368,0.0,1.368,0.112,1.368,0.112,1.368,0.232,1.368,1.34,5,5,5,30,60,60,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.368,1.34,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709031505_BUY_BREAKOUT,MAC,2026.07.09 03:15:05,BUY,SELL,BREAKOUT,B-GRADE QUALITY BLOCK,B,4089.72,3.52,Y,10,0.572,0.0,1.38,0.0,1.38,0.0,1.484,0.0,2.44,0.0,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,2.44,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709032507_SELL_SQUEEZE_RELEASE,MAC,2026.07.09 03:25:07,SELL,BUY,SQUEEZE_RELEASE,NEWS_ENTRY_BLOCKED_OVEREXTENDED,A,4077.41,4.45,N,,0.112,0.0,0.204,0.0,0.204,0.068,0.204,0.524,,,10,,,30,30,30,TARGET_FIRST,STOP_FIRST,STOP_FIRST,0.204,0.524,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709043003_SELL_TREND_PULLBACK,MAC,2026.07.09 04:30:03,SELL,BUY,TREND_PULLBACK,A+ EVIDENCE DEMOTION,A,4066.79,6.33,N,,0.304,0.0,0.304,0.0,0.304,0.0,0.304,0.104,0.304,0.104,5,5,,,,,TARGET_FIRST,TARGET_FIRST,NEITHER_5-60m,0.304,0.104,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709055437_SELL_TREND_PULLBACK,MAC,2026.07.09 05:54:37,SELL,BUY,TREND_PULLBACK,STI_REENTRY_WAIT ,A,4067.36,4.37,N,,0.128,0.204,0.128,0.204,0.128,0.66,0.128,1.012,0.128,1.012,,,,5,15,15,STOP_FIRST,STOP_FIRST,STOP_FIRST,0.128,1.012,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709060509_SELL_TREND_PULLBACK,MAC,2026.07.09 06:05:09,SELL,BUY,TREND_PULLBACK,A+ EVIDENCE DEMOTION,A,4066.84,4.24,N,,0.0,0.792,0.0,0.992,0.0,0.992,0.0,0.992,0.0,0.992,,,,5,5,5,STOP_FIRST,STOP_FIRST,STOP_FIRST,0.0,0.992,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709062007_SELL_BREAKOUT,MAC,2026.07.09 06:20:07,SELL,BUY,BREAKOUT,A+ EVIDENCE DEMOTION,A,4055.79,4.81,N,,0.304,0.0,0.62,0.0,0.62,0.0,0.62,0.0,0.62,0.0,5,5,10,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,0.62,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709062508_SELL_SQUEEZE_RELEASE,MAC,2026.07.09 06:25:08,SELL,BUY,SQUEEZE_RELEASE,A+ EVIDENCE DEMOTION,A,4059.15,4.85,N,,0.34,0.088,0.34,0.088,0.34,0.088,0.34,0.088,0.34,0.088,5,5,,,,,TARGET_FIRST,TARGET_FIRST,NEITHER_5-60m,0.34,0.088,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709071508_SELL_TREND_PULLBACK,MAC,2026.07.09 07:15:08,SELL,BUY,TREND_PULLBACK,STI_REENTRY_WAIT ,A+,4059.93,4.22,Y,60,0.0,0.116,0.308,0.116,0.308,0.116,0.324,0.216,1.268,0.216,10,10,60,30,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.268,0.216,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709072655_SELL_TREND_PULLBACK,MAC,2026.07.09 07:26:55,SELL,BUY,TREND_PULLBACK,A+ EVIDENCE DEMOTION,A,4058.71,3.73,Y,60,0.476,0.0,0.496,0.0,0.496,0.112,0.612,0.112,1.564,0.112,5,5,30,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.564,0.112,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709080505_BUY_TREND_PULLBACK,MAC,2026.07.09 08:05:05,BUY,SELL,TREND_PULLBACK,SMART-GUARD,SKIP,4067.0,4.13,N,,0.0,0.612,0.0,0.612,0.0,0.612,0.0,0.912,0.0,2.484,,,,5,5,5,STOP_FIRST,STOP_FIRST,STOP_FIRST,0.0,2.484,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709081504_BUY_BREAKOUT,MAC,2026.07.09 08:15:04,BUY,SELL,BREAKOUT,TREND-CONTINUATION MODE,A,4073.19,4.3,N,,0.376,0.0,0.44,0.0,0.44,0.0,0.44,0.66,,,5,5,,30,30,30,TARGET_FIRST,TARGET_FIRST,STOP_FIRST,0.44,0.66,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709084006_BUY_BREAKOUT,MAC,2026.07.09 08:40:06,BUY,SELL,BREAKOUT,B-GRADE QUALITY BLOCK,B,4076.57,5.41,N,,0.088,0.276,0.088,0.276,0.088,0.384,0.088,1.188,,,,,,5,15,30,STOP_FIRST,STOP_FIRST,STOP_FIRST,0.088,1.188,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709100002_BUY_TREND_PULLBACK,MAC,2026.07.09 10:00:02,BUY,SELL,TREND_PULLBACK,Personality mismatch,PERSONALITY,4107.24,6.34,N,,0.044,0.152,0.112,0.152,0.288,0.152,0.288,0.152,0.288,0.216,15,,,60,,,TARGET_FIRST,NEITHER_5-60m,NEITHER_5-60m,0.288,0.216,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709101506_BUY_TREND_PULLBACK,MAC,2026.07.09 10:15:06,BUY,SELL,TREND_PULLBACK,CALIBRATED_ENTRY_QUALITY,B,4102.89,5.28,N,,0.0,0.212,0.0,0.46,0.0,0.46,0.0,0.588,0.0,0.588,,,,5,10,30,STOP_FIRST,STOP_FIRST,STOP_FIRST,0.0,0.588,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709102007_BUY_TREND_PULLBACK,MAC,2026.07.09 10:20:07,BUY,SELL,TREND_PULLBACK,BAD-LOCATION BLOCK,B,4104.01,5.16,N,,0.0,0.384,0.0,0.384,0.0,0.384,0.0,0.516,0.0,0.516,,,,5,5,30,STOP_FIRST,STOP_FIRST,STOP_FIRST,0.0,0.516,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709112511_BUY_TREND_PULLBACK,MAC,2026.07.09 11:25:11,BUY,SELL,TREND_PULLBACK,TREND-CONTINUATION MODE,B,4115.29,4.46,N,,0.348,0.0,0.348,0.0,0.348,0.0,0.616,0.0,0.788,0.0,5,5,30,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,0.788,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709113509_BUY_TREND_PULLBACK,MAC,2026.07.09 11:35:09,BUY,SELL,TREND_PULLBACK,CALIBRATED_ENTRY_QUALITY,B,4112.38,4.59,N,,0.0,0.196,0.24,0.196,0.24,0.196,0.512,0.196,0.604,0.196,10,30,30,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,0.604,0.196,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709131012_BUY_TREND_PULLBACK,MAC,2026.07.09 13:10:12,BUY,SELL,TREND_PULLBACK,CALIBRATED_ENTRY_QUALITY,A,4107.56,3.52,Y,60,0.236,0.0,0.304,0.0,0.332,0.0,0.372,0.0,1.208,0.0,5,10,60,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.208,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709132019_BUY_TREND_PULLBACK,MAC,2026.07.09 13:20:19,BUY,SELL,TREND_PULLBACK,TREND-CONTINUATION MODE,A,4105.58,3.41,Y,30,0.112,0.0,0.132,0.0,0.152,0.0,1.012,0.0,,,30,30,30,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.012,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709135505_SELL_BREAKOUT,MAC,2026.07.09 13:55:05,SELL,BUY,BREAKOUT,SMART-GUARD,A+,4096.46,3.16,Y,15,0.884,0.0,0.884,0.0,1.0,0.0,,,,,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.0,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709140004_SELL_TREND_PULLBACK,MAC,2026.07.09 14:00:04,SELL,BUY,TREND_PULLBACK,SMART-GUARD,A,4098.77,3.4,N,,0.548,0.0,0.548,0.0,0.656,0.0,,,,,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,0.656,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709143512_BUY_TREND_PULLBACK,MAC,2026.07.09 14:35:12,BUY,SELL,TREND_PULLBACK,TREND-CONTINUATION MODE,A,4101.86,3.75,N,,0.0,0.496,0.0,0.496,0.0,0.6,0.0,1.476,0.0,1.704,,,,5,5,15,STOP_FIRST,STOP_FIRST,STOP_FIRST,0.0,1.704,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709150505_BUY_TREND_PULLBACK,MAC,2026.07.09 15:05:05,BUY,SELL,TREND_PULLBACK,BAD-LOCATION BLOCK,A,4107.75,4.14,N,,0.0,0.972,0.0,1.284,0.0,1.284,0.0,1.284,0.0,1.284,,,,5,5,5,STOP_FIRST,STOP_FIRST,STOP_FIRST,0.0,1.284,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709151000_BUY_TREND_PULLBACK,MAC,2026.07.09 15:10:00,BUY,SELL,TREND_PULLBACK,BAD-LOCATION BLOCK,A,4115.82,4.14,N,,0.032,0.164,0.032,0.584,0.28,0.584,0.28,0.584,0.664,0.584,15,60,60,10,10,10,STOP_FIRST,STOP_FIRST,STOP_FIRST,0.664,0.584,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709154005_BUY_TREND_PULLBACK,MAC,2026.07.09 15:40:05,BUY,SELL,TREND_PULLBACK,NEWS_ENTRY_BLOCKED_OVEREXTENDED,A,4121.98,5.49,N,,0.652,0.0,0.716,0.0,0.948,0.0,0.948,0.0,0.948,0.328,5,5,5,60,60,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,0.948,0.328,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709154006_BUY_TREND_PULLBACK,MAC,2026.07.09 15:40:06,BUY,SELL,TREND_PULLBACK,NEWS_ENTRY_BLOCKED_OVEREXTENDED,A,4122.0,5.49,N,,0.66,0.0,0.716,0.0,0.952,0.0,0.952,0.0,0.952,0.308,5,5,5,60,60,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,0.952,0.308,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709160004_SELL_HTF_TREND_FOLLOW,MAC,2026.07.09 16:00:04,SELL,BUY,HTF_TREND_FOLLOW,BAD-LOCATION BLOCK,A,4108.54,5.79,Y,30,0.556,0.0,0.904,0.0,0.904,0.0,1.176,0.0,1.644,0.0,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.644,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709160004_SELL_HTF_TREND_FOLLOW,MAC,2026.07.09 16:00:04,SELL,BUY,HTF_TREND_FOLLOW,BAD-LOCATION BLOCK,A,4108.63,5.79,Y,30,0.536,0.0,0.888,0.0,0.888,0.0,1.168,0.0,1.66,0.0,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.66,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709161004_BUY_TREND_PULLBACK,MAC,2026.07.09 16:10:04,BUY,SELL,TREND_PULLBACK,NEWS_ENTRY_BLOCKED_POOR_RR,A,4116.92,6.35,N,,0.0,0.296,0.0,0.296,0.0,0.544,0.0,0.604,0.0,0.972,,,,5,15,15,STOP_FIRST,STOP_FIRST,STOP_FIRST,0.0,0.972,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709161006_BUY_TREND_PULLBACK,MAC,2026.07.09 16:10:06,BUY,SELL,TREND_PULLBACK,NEWS_ENTRY_BLOCKED_POOR_RR,A,4116.17,6.35,N,,0.0,0.336,0.0,0.584,0.0,0.592,0.0,0.632,0.0,1.04,,,,5,5,10,STOP_FIRST,STOP_FIRST,STOP_FIRST,0.0,1.04,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709162004_BUY_TREND_PULLBACK,MAC,2026.07.09 16:20:04,BUY,SELL,TREND_PULLBACK,CALIBRATED_ENTRY_QUALITY,B,4119.91,5.98,N,,0.0,0.368,0.0,0.376,0.0,0.376,0.052,0.424,0.144,0.852,,,,5,5,60,STOP_FIRST,STOP_FIRST,STOP_FIRST,0.144,0.852,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709162007_BUY_TREND_PULLBACK,MAC,2026.07.09 16:20:07,BUY,SELL,TREND_PULLBACK,CALIBRATED_ENTRY_QUALITY,B,4119.98,5.98,N,,0.0,0.376,0.0,0.376,0.0,0.376,0.056,0.436,0.148,0.824,,,,5,5,60,STOP_FIRST,STOP_FIRST,STOP_FIRST,0.148,0.824,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260709164504_BUY_TREND_PULLBACK,MAC,2026.07.09 16:45:04,BUY,SELL,TREND_PULLBACK,NEWS_OBSERVING,B,4126.24,6.35,N,,0.448,0.0,0.448,0.0,0.448,0.384,0.532,0.384,0.532,0.384,5,5,30,15,15,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,0.532,0.384,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
