opportunity_id,machine,timestamp,original_direction,counter_direction,setup,reasonKey,grade,signal_price,atr,original_hit_1R,original_hit_1R_at_min,counter_mfe_R_5m,counter_mae_R_5m,counter_mfe_R_10m,counter_mae_R_10m,counter_mfe_R_15m,counter_mae_R_15m,counter_mfe_R_30m,counter_mae_R_30m,counter_mfe_R_60m,counter_mae_R_60m,counter_time_to_+0.2R_min,counter_time_to_+0.3R_min,counter_time_to_+0.5R_min,counter_time_to_-0.2R_min,counter_time_to_-0.3R_min,counter_time_to_-0.5R_min,sequence_0.2R_vs_0.2R,sequence_0.3R_vs_0.3R,sequence_0.5R_vs_0.5R,counter_max_MFE_R,counter_max_MAE_R,execution_note
MAC_20260618150001_SELL_TREND_PULLBACK,MAC,2026.06.18 15:00:01,SELL,BUY,TREND_PULLBACK,BAD-LOCATION BLOCK,B,4242.6,5.23,Y,15,0.06,0.0,0.14,0.0,1.048,0.0,1.656,0.0,1.656,0.0,15,15,15,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.656,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260618223000_SELL_SQUEEZE_RELEASE,MAC,2026.06.18 22:30:00,SELL,BUY,SQUEEZE_RELEASE,BAD-RR TIMING BLOCK,A,4205.09,4.35,Y,30,0.0,0.152,0.456,0.152,0.836,0.152,1.088,0.152,1.088,0.152,10,10,15,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.088,0.152,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260619080012_SELL_TREND_PULLBACK,MAC,2026.06.19 08:00:12,SELL,BUY,TREND_PULLBACK,BAD-RR TIMING BLOCK,A,4124.37,6.22,Y,60,0.012,0.0,0.02,0.0,0.368,0.0,0.624,0.0,1.404,0.0,15,15,30,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.404,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260619080513_SELL_ASIA_BREAKOUT,MAC,2026.06.19 08:05:13,SELL,BUY,ASIA_BREAKOUT,BAD-LOCATION BLOCK,B,4124.02,6.32,Y,60,0.388,0.0,0.388,0.0,0.4,0.0,0.684,0.0,1.404,0.0,5,5,30,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.404,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260619081013_SELL_TREND_PULLBACK,MAC,2026.06.19 08:10:13,SELL,BUY,TREND_PULLBACK,BAD-LOCATION BLOCK,B,4124.63,5.62,Y,30,0.392,0.0,0.404,0.0,0.672,0.0,1.532,0.0,1.532,0.0,5,5,15,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.532,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260619083513_SELL_TREND_PULLBACK,MAC,2026.06.19 08:35:13,SELL,BUY,TREND_PULLBACK,NEWS FILTER (high-impact event nearby),B,4134.73,5.71,Y,60,0.804,0.128,0.804,0.128,0.804,0.128,0.804,0.128,1.42,0.128,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.42,0.128,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260619093512_SELL_TREND_PULLBACK,MAC,2026.06.19 09:35:12,SELL,BUY,TREND_PULLBACK,SMART-GUARD,A+,4138.12,6.17,Y,5,1.092,0.0,1.288,0.0,1.288,0.0,1.288,0.0,,,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.288,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260619102243_SELL_TREND_PULLBACK,MAC,2026.06.19 10:22:43,SELL,BUY,TREND_PULLBACK,B-GRADE QUALITY BLOCK,B,4157.23,6.48,Y,30,0.0,0.212,0.628,0.212,0.848,0.212,1.192,0.212,1.192,0.212,10,10,10,5,,,STOP_FIRST,TARGET_FIRST,TARGET_FIRST,1.192,0.212,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260619141514_SELL_TREND_PULLBACK,MAC,2026.06.19 14:15:14,SELL,BUY,TREND_PULLBACK,LATE-CHASE ENTRY BLOCK,A,4146.76,4.23,Y,60,0.144,0.0,0.144,0.332,0.144,0.332,0.56,0.332,1.16,0.332,30,30,30,10,10,,STOP_FIRST,STOP_FIRST,TARGET_FIRST,1.16,0.332,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260619144013_SELL_TREND_PULLBACK,MAC,2026.06.19 14:40:13,SELL,BUY,TREND_PULLBACK,A+ EVIDENCE DEMOTION,A,4148.25,4.21,Y,30,0.42,0.0,0.42,0.0,0.52,0.0,1.024,0.0,1.024,0.0,5,5,15,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.024,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260619150512_SELL_TREND_PULLBACK,MAC,2026.06.19 15:05:12,SELL,BUY,TREND_PULLBACK,FAILED-IMPULSE BLOCK,A,4157.19,4.43,Y,60,0.164,0.0,0.164,0.148,0.164,0.18,0.164,0.452,2.32,0.592,60,60,60,30,30,60,STOP_FIRST,STOP_FIRST,SIMULTANEOUS_SAME_CHECKPOINT,2.32,0.592,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260619151512_SELL_TREND_PULLBACK,MAC,2026.06.19 15:15:12,SELL,BUY,TREND_PULLBACK,SMART-GUARD,A+,4155.47,4.52,Y,60,0.0,0.024,0.0,0.096,0.0,0.288,0.0,0.384,2.424,0.428,60,60,60,15,30,,STOP_FIRST,STOP_FIRST,TARGET_FIRST,2.424,0.428,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260619160012_BUY_SQUEEZE_RELEASE,MAC,2026.06.19 16:00:12,BUY,SELL,SQUEEZE_RELEASE,BAD-LOCATION BLOCK,B,4180.81,6.55,Y,60,0.7,0.124,0.7,0.124,0.936,0.124,0.936,0.124,1.832,0.124,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.832,0.124,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260619161012_BUY_BREAKOUT,MAC,2026.06.19 16:10:12,BUY,SELL,BREAKOUT,BAD-RR TIMING BLOCK,A,4181.82,8.17,Y,60,0.528,0.0,0.8,0.0,0.8,0.0,0.924,0.0,1.56,0.0,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.56,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260622010013_SELL_TREND_PULLBACK,MAC,2026.06.22 01:00:13,SELL,BUY,TREND_PULLBACK,SPREAD_TOO_WIDE,A,4142.51,3.54,Y,5,1.788,0.0,1.788,0.0,1.788,0.0,1.788,0.0,1.788,0.0,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.788,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260622024619_SELL_TREND_PULLBACK,MAC,2026.06.22 02:46:19,SELL,BUY,TREND_PULLBACK,SMART-GUARD,A,4146.04,4.5,Y,30,0.0,0.732,0.328,0.732,0.328,0.732,1.676,0.732,3.38,0.732,10,10,30,5,5,5,STOP_FIRST,STOP_FIRST,STOP_FIRST,3.38,0.732,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260622025012_SELL_BREAKOUT,MAC,2026.06.22 02:50:12,SELL,BUY,BREAKOUT,SMART-GUARD,A,4138.86,5.08,Y,30,0.0,0.084,0.856,0.084,0.896,0.084,2.068,0.084,3.924,0.084,10,10,10,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,3.924,0.084,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260622025512_SELL_SQUEEZE_RELEASE,MAC,2026.06.22 02:55:12,SELL,BUY,SQUEEZE_RELEASE,BAD-RR TIMING BLOCK,A,4137.86,5.05,Y,15,0.94,0.0,0.984,0.0,2.14,0.0,2.16,0.0,4.028,0.0,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,4.028,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260622030501_SELL_TREND_PULLBACK,MAC,2026.06.22 03:05:01,SELL,BUY,TREND_PULLBACK,FAILED-IMPULSE BLOCK,A,4146.3,5.81,Y,10,0.272,0.0,1.28,0.0,1.296,0.0,1.728,0.0,4.796,0.0,5,10,10,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,4.796,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260622032000_SELL_TREND_PULLBACK,MAC,2026.06.22 03:20:00,SELL,BUY,TREND_PULLBACK,B-GRADE QUALITY BLOCK,B,4163.91,7.23,Y,30,0.068,0.0,0.244,0.0,0.244,0.0,1.112,0.0,2.876,0.0,10,30,30,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,2.876,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260622152544_BUY_TREND_PULLBACK,MAC,2026.06.22 15:25:44,BUY,SELL,TREND_PULLBACK,SMART-GUARD,A,4210.33,3.82,Y,5,1.512,0.0,1.58,0.0,1.684,0.0,2.06,0.0,,,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,2.06,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260622165500_BUY_TREND_PULLBACK,MAC,2026.06.22 16:55:00,BUY,SELL,TREND_PULLBACK,SMART-GUARD,A,4204.18,6.37,Y,60,0.32,0.0,0.324,0.0,0.324,0.128,0.66,0.128,1.028,0.128,5,5,30,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.028,0.128,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260622171012_BUY_TREND_PULLBACK,MAC,2026.06.22 17:10:12,BUY,SELL,TREND_PULLBACK,BAD-RR TIMING BLOCK,A,4206.32,7.24,Y,30,0.048,0.0,0.604,0.0,0.7,0.0,1.024,0.0,1.024,0.0,10,10,10,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.024,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260622180012_BUY_TREND_PULLBACK,MAC,2026.06.22 18:00:12,BUY,SELL,TREND_PULLBACK,B-GRADE QUALITY BLOCK,B,4199.27,7.25,Y,60,0.036,0.0,0.132,0.0,0.132,0.0,0.536,0.0,1.604,0.0,30,30,30,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.604,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260622180512_BUY_TREND_PULLBACK,MAC,2026.06.22 18:05:12,BUY,SELL,TREND_PULLBACK,SMART-GUARD,A,4198.67,7.22,Y,60,0.096,0.0,0.096,0.0,0.332,0.0,0.532,0.0,1.58,0.0,15,15,30,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.58,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260622185012_SELL_BREAKOUT,MAC,2026.06.22 18:50:12,SELL,BUY,BREAKOUT,BAD-RR TIMING BLOCK,A,4170.05,6.1,Y,60,0.548,0.0,0.928,0.0,0.928,0.0,0.928,0.0,1.12,0.0,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.12,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260622204000_SELL_TREND_PULLBACK,MAC,2026.06.22 20:40:00,SELL,BUY,TREND_PULLBACK,BAD-LOCATION BLOCK,A,4180.98,3.94,Y,60,0.044,0.0,0.188,0.0,0.2,0.0,0.36,0.0,1.068,0.0,15,30,60,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.068,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260623031000_SELL_BREAKOUT,MAC,2026.06.23 03:10:00,SELL,BUY,BREAKOUT,BAD-RR TIMING BLOCK,A,4184.42,2.83,Y,60,0.0,0.532,0.0,0.532,0.0,0.532,0.264,0.532,1.284,0.532,30,60,60,5,5,5,STOP_FIRST,STOP_FIRST,STOP_FIRST,1.284,0.532,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260623110012_SELL_SQUEEZE_RELEASE,MAC,2026.06.23 11:00:12,SELL,BUY,SQUEEZE_RELEASE,BAD-RR TIMING BLOCK,A,4098.13,6.12,Y,60,0.0,0.368,0.0,0.368,0.012,0.368,0.244,0.368,1.328,0.368,30,60,60,5,5,,STOP_FIRST,STOP_FIRST,TARGET_FIRST,1.328,0.368,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260623110500_SELL_ASIA_BREAKOUT,MAC,2026.06.23 11:05:00,SELL,BUY,ASIA_BREAKOUT,BAD-RR TIMING BLOCK,A,4092.61,6.5,Y,60,0.128,0.0,0.128,0.0,0.352,0.0,0.568,0.0,1.592,0.0,15,15,30,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.592,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260623112000_SELL_SQUEEZE_RELEASE,MAC,2026.06.23 11:20:00,SELL,BUY,SQUEEZE_RELEASE,A+ EVIDENCE DEMOTION,A,4098.3,6.14,Y,60,0.0,0.068,0.004,0.068,0.232,0.068,0.744,0.068,1.312,0.068,15,30,30,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.312,0.068,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260623112500_SELL_SQUEEZE_RELEASE,MAC,2026.06.23 11:25:00,SELL,BUY,SQUEEZE_RELEASE,BAD-LOCATION BLOCK,A,4097.18,5.76,Y,30,0.08,0.0,0.324,0.0,0.376,0.0,1.48,0.0,1.48,0.0,10,10,30,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.48,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260623114000_SELL_SQUEEZE_RELEASE,MAC,2026.06.23 11:40:00,SELL,BUY,SQUEEZE_RELEASE,FAILED-IMPULSE BLOCK,A,4102.52,5.91,Y,15,0.488,0.0,0.488,0.0,1.08,0.0,1.08,0.0,1.08,0.0,5,5,15,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.08,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260623124513_SELL_TREND_PULLBACK,MAC,2026.06.23 12:45:13,SELL,BUY,TREND_PULLBACK,ANALYSIS-ONLY,A+,4116.85,5.32,Y,15,0.02,0.056,0.612,0.056,1.116,0.056,1.116,0.056,,,10,10,10,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.116,0.056,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260623162516_SELL_TREND_PULLBACK,MAC,2026.06.23 16:25:16,SELL,BUY,TREND_PULLBACK,A+ EVIDENCE DEMOTION,A,4116.98,6.71,Y,30,0.28,0.232,0.28,0.232,0.58,0.232,1.308,0.232,,,5,15,15,5,,,SIMULTANEOUS_SAME_CHECKPOINT,TARGET_FIRST,TARGET_FIRST,1.308,0.232,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260623163513_SELL_TREND_PULLBACK,MAC,2026.06.23 16:35:13,SELL,BUY,TREND_PULLBACK,FAILED-IMPULSE BLOCK,A,4121.35,7.02,Y,30,0.304,0.024,0.604,0.024,0.852,0.024,1.304,0.024,,,5,5,10,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.304,0.024,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260623215512_SELL_TREND_PULLBACK,MAC,2026.06.23 21:55:12,SELL,BUY,TREND_PULLBACK,BAD-LOCATION BLOCK,B,4115.32,3.12,Y,10,0.24,0.0,1.096,0.0,1.096,0.0,,,,,5,10,10,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.096,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260624021013_SELL_SQUEEZE_RELEASE,MAC,2026.06.24 02:10:13,SELL,BUY,SQUEEZE_RELEASE,BAD-RR TIMING BLOCK,A,4097.09,5.26,Y,60,0.292,0.0,0.292,0.0,0.292,0.0,0.292,0.944,1.032,0.944,5,60,60,30,30,30,TARGET_FIRST,STOP_FIRST,STOP_FIRST,1.032,0.944,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260624023512_SELL_TREND_PULLBACK,MAC,2026.06.24 02:35:12,SELL,BUY,TREND_PULLBACK,BAD-RR TIMING BLOCK,A,4094.68,4.76,Y,60,0.0,0.84,0.0,0.84,0.06,0.84,0.708,0.84,1.344,0.84,30,30,30,5,5,5,STOP_FIRST,STOP_FIRST,STOP_FIRST,1.344,0.84,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260624025012_SELL_TREND_PULLBACK,MAC,2026.06.24 02:50:12,SELL,BUY,TREND_PULLBACK,LATE-CHASE ENTRY BLOCK,A,4095.41,5.56,Y,30,0.096,0.0,0.248,0.0,0.556,0.0,1.096,0.0,1.096,0.0,10,15,15,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.096,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260624062012_SELL_TREND_PULLBACK,MAC,2026.06.24 06:20:12,SELL,BUY,TREND_PULLBACK,BAD-RR TIMING BLOCK,A,4052.61,7.79,Y,60,0.108,0.0,0.296,0.0,0.456,0.0,0.9,0.0,1.204,0.0,10,15,30,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.204,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260624062513_SELL_TREND_PULLBACK,MAC,2026.06.24 06:25:13,SELL,BUY,TREND_PULLBACK,BAD-LOCATION BLOCK,B,4054.67,7.79,Y,60,0.352,0.0,0.404,0.0,0.792,0.0,0.792,0.0,1.1,0.0,5,5,15,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.1,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260624063512_SELL_TREND_PULLBACK,MAC,2026.06.24 06:35:12,SELL,BUY,TREND_PULLBACK,FAILED-IMPULSE BLOCK,A,4061.28,7.72,Y,60,0.064,0.0,0.46,0.0,0.46,0.0,0.768,0.0,1.024,0.0,10,10,30,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.024,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260624065512_SELL_TREND_PULLBACK,MAC,2026.06.24 06:55:12,SELL,BUY,TREND_PULLBACK,NEWS_AFTERMATH,A+,4063.48,6.51,Y,15,0.0,0.072,0.776,0.072,1.08,0.072,1.08,0.072,1.08,0.072,10,10,10,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.08,0.072,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260624084013_SELL_TREND_PULLBACK,MAC,2026.06.24 08:40:13,SELL,BUY,TREND_PULLBACK,ANALYSIS-ONLY,A,4076.67,5.12,Y,30,0.0,0.196,0.0,0.244,0.016,0.244,1.632,0.244,1.632,0.244,30,30,30,10,,,STOP_FIRST,TARGET_FIRST,TARGET_FIRST,1.632,0.244,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260624084512_SELL_TREND_PULLBACK,MAC,2026.06.24 08:45:12,SELL,BUY,TREND_PULLBACK,ANTI-BIAS BLOCK,A,4075.95,5.33,Y,30,0.0,0.132,0.0,0.18,0.072,0.18,1.624,0.18,1.624,0.18,30,30,30,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.624,0.18,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260624090014_SELL_TREND_PULLBACK,MAC,2026.06.24 09:00:14,SELL,BUY,TREND_PULLBACK,FAILED-IMPULSE BLOCK,A,4077.62,5.68,Y,10,0.84,0.0,1.404,0.0,1.404,0.0,1.404,0.0,1.404,0.0,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.404,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260624151513_BUY_LONDON_FIX_PIN,MAC,2026.06.24 15:15:13,BUY,SELL,LONDON_FIX_PIN,NEWS_AFTERMATH,B,4039.58,7.76,Y,5,1.192,0.0,1.264,0.0,1.264,0.0,1.724,0.0,3.456,0.0,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,3.456,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260624162012_SELL_SQUEEZE_RELEASE,MAC,2026.06.24 16:20:12,SELL,BUY,SQUEEZE_RELEASE,BAD-LOCATION BLOCK,A,3972.65,13.1,Y,30,0.032,0.0,0.236,0.0,0.596,0.0,1.48,0.0,2.068,0.0,10,15,15,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,2.068,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260624164012_SELL_TREND_PULLBACK,MAC,2026.06.24 16:40:12,SELL,BUY,TREND_PULLBACK,A+ EVIDENCE DEMOTION,A,4004.18,14.01,Y,30,0.384,0.0,0.484,0.0,0.744,0.0,1.032,0.0,1.032,0.0,5,5,15,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.032,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260625000109_SELL_TREND_PULLBACK,MAC,2026.06.25 00:01:09,SELL,BUY,TREND_PULLBACK,FAILED-IMPULSE BLOCK,A,3988.07,5.27,Y,60,0.004,0.0,0.004,0.0,0.004,0.0,0.004,0.0,1.408,0.0,60,60,60,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.408,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260625011513_SELL_TREND_PULLBACK,MAC,2026.06.25 01:15:13,SELL,BUY,TREND_PULLBACK,SMART-GUARD,A+,4001.5,6.28,Y,60,0.0,0.036,0.0,0.136,0.78,0.136,0.904,0.136,1.02,0.136,15,15,15,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.02,0.136,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260625034014_SELL_TREND_PULLBACK,MAC,2026.06.25 03:40:14,SELL,BUY,TREND_PULLBACK,A+ EVIDENCE DEMOTION,A,3981.99,6.99,Y,10,0.152,0.0,1.036,0.0,1.036,0.0,1.036,0.0,1.036,0.016,10,10,10,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.036,0.016,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260625061513_SELL_TREND_PULLBACK,MAC,2026.06.25 06:15:13,SELL,BUY,TREND_PULLBACK,BAD-LOCATION BLOCK,A,3969.53,8.52,Y,60,0.588,0.0,0.588,0.0,0.588,0.0,0.908,0.0,1.376,0.0,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.376,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260625063512_SELL_TREND_PULLBACK,MAC,2026.06.25 06:35:12,SELL,BUY,TREND_PULLBACK,A+ EVIDENCE DEMOTION,A,3974.72,7.86,Y,30,0.0,0.148,0.076,0.148,0.72,0.148,1.228,0.148,1.228,0.148,15,15,15,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.228,0.148,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260625064512_SELL_TREND_PULLBACK,MAC,2026.06.25 06:45:12,SELL,BUY,TREND_PULLBACK,LATE-CHASE ENTRY BLOCK,A,3976.44,7.81,Y,10,0.636,0.0,1.148,0.0,1.148,0.0,1.148,0.0,1.148,0.0,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.148,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
